DBbook_ItemID	name	DBpedia_uri
4581	Dragonsong	http://dbpedia.org/resource/Dragonsong
4582	Ox-Cart Man	http://dbpedia.org/resource/Ox-Cart_Man
4583	A Sense of Where You Are	http://dbpedia.org/resource/A_Sense_of_Where_You_Are
4584	Robot Dreams	http://dbpedia.org/resource/Robot_Dreams
4585	Robot Visions	http://dbpedia.org/resource/Robot_Visions
4586	Second Foundation	http://dbpedia.org/resource/Second_Foundation
4587	Something Wicked This Way Comes	http://dbpedia.org/resource/Something_Wicked_This_Way_Comes_(novel)
4588	The Times Atlas of World History	http://dbpedia.org/resource/The_Times_Atlas_of_World_History
4589	Rabbit Hill	http://dbpedia.org/resource/Rabbit_Hill
459	The Scandal of the Evangelical Mind	http://dbpedia.org/resource/The_Scandal_of_the_Evangelical_Mind
4590	Rebecca of Sunnybrook Farm	http://dbpedia.org/resource/Rebecca_of_Sunnybrook_Farm
4591	Rifles for Watie	http://dbpedia.org/resource/Rifles_for_Watie
4592	The Legacy of Heorot	http://dbpedia.org/resource/The_Legacy_of_Heorot
4593	The Early Asimov	http://dbpedia.org/resource/The_Early_Asimov
4594	Where Rainbows End	http://dbpedia.org/resource/Where_Rainbows_End
4595	Where Rainbows End	http://dbpedia.org/resource/Where_Rainbows_End
4596	The Elements of Style	http://dbpedia.org/resource/The_Elements_of_Style
4597	Princess Daisy	http://dbpedia.org/resource/Princess_Daisy_(novel)
4598		http://dbpedia.org/resource/Captain_Underpants_and_the_Invasion_of_the_Incredibly_Naughty_Cafeteria_Ladies_from_Outer_Space_(and_the_Subsequent_Assault_of_the_Equally_Evil_Lunchroom_Zombie_Nerds)
4599	The Magic of Krynn	http://dbpedia.org/resource/The_Magic_of_Krynn
46	The Sweet Smell of Psychosis	http://dbpedia.org/resource/The_Sweet_Smell_of_Psychosis
460	The Wicker Man	http://dbpedia.org/resource/The_Wicker_Man_(novel)
4600	The Gods Themselves	http://dbpedia.org/resource/The_Gods_Themselves
4601	The Hamlet	http://dbpedia.org/resource/The_Hamlet
4602	The Jungle	http://dbpedia.org/resource/The_Jungle
4603	Snow Treasure	http://dbpedia.org/resource/Snow_Treasure
4604	Gallows View	http://dbpedia.org/resource/Gallows_View
4605	Kindred Spirits	http://dbpedia.org/resource/Kindred_Spirits_(novel)
4606	The Notebooks of Malte Laurids Brigge	http://dbpedia.org/resource/The_Notebooks_of_Malte_Laurids_Brigge
4607	Anastasia at your Service	http://dbpedia.org/resource/Anastasia_at_Your_Service
4608	The Restaurant at the End of the Universe	http://dbpedia.org/resource/The_Restaurant_at_the_End_of_the_Universe
4609	The Road to Wigan Pier	http://dbpedia.org/resource/The_Road_to_Wigan_Pier
461	Heart so White	http://dbpedia.org/resource/A_Heart_So_White
4610	Swallows and Amazons	http://dbpedia.org/resource/Swallows_and_Amazons
4611	The Sound and the Fury	http://dbpedia.org/resource/The_Sound_and_the_Fury
4612	The Violent Bear It Away	http://dbpedia.org/resource/The_Violent_Bear_It_Away
4613	The Art Lesson	http://dbpedia.org/resource/The_Art_Lesson
4614	The Borrowers	http://dbpedia.org/resource/The_Borrowers
4615	The Elements of Style	http://dbpedia.org/resource/The_Elements_of_Style
4616	VALIS	http://dbpedia.org/resource/VALIS
4617	Winesburg, Ohio	http://dbpedia.org/resource/Winesburg,_Ohio_(novel)
4618	Anvil of Stars	http://dbpedia.org/resource/Anvil_of_Stars
4619	The Cricket in Times Square	http://dbpedia.org/resource/The_Cricket_in_Times_Square
462	The Loser	http://dbpedia.org/resource/The_Loser
4620	The Cross and The Switchblade	http://dbpedia.org/resource/The_Cross_and_the_Switchblade
4621	Don Quixote	http://dbpedia.org/resource/Don_Quixote
4622	Notes from Underground	http://dbpedia.org/resource/Notes_from_Underground
4623	When the Lion Feeds	http://dbpedia.org/resource/When_the_Lion_Feeds
4624	The Door in the Wall	http://dbpedia.org/resource/The_Door_in_the_Wall
4625	Apex Hides the Hurt	http://dbpedia.org/resource/Apex_Hides_the_Hurt
4626	This Perfect Day	http://dbpedia.org/resource/This_Perfect_Day
4627	Interview with the Vampire	http://dbpedia.org/resource/Interview_with_the_Vampire
4628	The First Four Years	http://dbpedia.org/resource/The_First_Four_Years_(novel)
4629	Memnoch the Devil	http://dbpedia.org/resource/Memnoch_the_Devil
463	Tomorrow in the Battle Think on Me	http://dbpedia.org/resource/Tomorrow_in_the_Battle_Think_on_Me
4630	The Gammage Cup	http://dbpedia.org/resource/The_Gammage_Cup
4631	The Glass Menagerie	http://dbpedia.org/resource/The_Glass_Menagerie
4632	Metamorphoses	http://dbpedia.org/resource/Metamorphoses_(play)
4633	The Golden Goblet	http://dbpedia.org/resource/The_Golden_Goblet
4634	The Golden Key	http://dbpedia.org/resource/The_Golden_Key_(novel)
4635	The Good Master	http://dbpedia.org/resource/The_Good_Master
4636	River God	http://dbpedia.org/resource/River_God
4637	The House of Sixty Fathers	http://dbpedia.org/resource/The_House_of_Sixty_Fathers
4638	The Mammoth Hunters	http://dbpedia.org/resource/The_Mammoth_Hunters
4639	Domu: A Child's Dream	http://dbpedia.org/resource/Domu:_A_Child's_Dream
464	Lost and Found	http://dbpedia.org/resource/Lost_and_Found_(book)
4640	Skinner's rules	http://dbpedia.org/resource/Skinner's_Rules
4641	The Longest Day	http://dbpedia.org/resource/The_Longest_Day_(book)
4642	Emma	http://dbpedia.org/resource/Emma
4643	The Seventh Scroll	http://dbpedia.org/resource/The_Seventh_Scroll
4644	Pride and Prejudice	http://dbpedia.org/resource/Pride_and_Prejudice
4645	The Magic School Bus in the Time of the Dinosaurs	http://dbpedia.org/resource/The_Magic_School_Bus_In_the_Time_of_the_Dinosaurs
4646	The Tale of the Body Thief	http://dbpedia.org/resource/The_Tale_of_the_Body_Thief
4647	The Vampire Lestat	http://dbpedia.org/resource/The_Vampire_Lestat
4648	Moby Dick	http://dbpedia.org/resource/Moby-Dick
4649	The Poky Little Puppy	http://dbpedia.org/resource/The_Poky_Little_Puppy
465	Behind the Lines	http://dbpedia.org/resource/Behind_the_Lines_(book)
4650	The Moonstone Castle Mystery	http://dbpedia.org/resource/The_Moonstone_Castle_Mystery
4651	The Railway Children	http://dbpedia.org/resource/The_Railway_Children
4652	A Friend of the Earth	http://dbpedia.org/resource/A_Friend_of_the_Earth
4653	War and Peace	http://dbpedia.org/resource/War_and_Peace
4654	The Red Pony	http://dbpedia.org/resource/The_Red_Pony
4655	The Big Orange Splot	http://dbpedia.org/resource/The_Big_Orange_Splot
4656	The Robe	http://dbpedia.org/resource/The_Robe
4657	The Little Match Girl	http://dbpedia.org/resource/The_Little_Match_Girl
4658	The Ringmaster's Secret	http://dbpedia.org/resource/The_Ringmaster's_Secret
4659	The Seven Storey Mountain	http://dbpedia.org/resource/The_Seven_Storey_Mountain
466	A Complicated Kindness	http://dbpedia.org/resource/A_Complicated_Kindness
4660	The Silver Chalice	http://dbpedia.org/resource/The_Silver_Chalice
4661	The Singing Tree	http://dbpedia.org/resource/The_Singing_Tree
4662	Age of Iron	http://dbpedia.org/resource/Age_of_Iron
4663	Gulliver's Travels	http://dbpedia.org/resource/Gulliver's_Travels
4664	The Life and Opinions of Tristram Shandy, Gentleman	http://dbpedia.org/resource/The_Life_and_Opinions_of_Tristram_Shandy,_Gentleman
4665	Anti-Intellectualism in American Life	http://dbpedia.org/resource/Anti-intellectualism_in_American_Life
4666	The Triumph of the Scarlet Pimpernel	http://dbpedia.org/resource/The_Triumph_of_the_Scarlet_Pimpernel
4667	The Trumpeter of Krakow	http://dbpedia.org/resource/The_Trumpeter_of_Krakow
4668	The Twenty-One Balloons	http://dbpedia.org/resource/The_Twenty-One_Balloons
4669	Grimus	http://dbpedia.org/resource/Grimus
467	Agent of Byzantium	http://dbpedia.org/resource/Agent_of_Byzantium
4670	The White Stag	http://dbpedia.org/resource/The_White_Stag
4671	Summer Crossing	http://dbpedia.org/resource/Summer_Crossing
4672	The First Casualty	http://dbpedia.org/resource/The_First_Casualty
4673	One of Those Hideous Books Where the Mother Dies	http://dbpedia.org/resource/One_of_Those_Hideous_Books_Where_the_Mother_Dies
4674	Tikki Tikki Tembo	http://dbpedia.org/resource/Tikki_Tikki_Tembo
4675	Chaos: Making a New Science	http://dbpedia.org/resource/Chaos:_Making_a_New_Science
4676	Disco Bloodbath	http://dbpedia.org/resource/Disco_Bloodbath
4677	Civilization and Its Discontents	http://dbpedia.org/resource/Civilization_and_Its_Discontents
4678	Death in Venice	http://dbpedia.org/resource/Death_in_Venice
4679	Warrior Scarlet	http://dbpedia.org/resource/Warrior_Scarlet
468	All the Myriad Ways	http://dbpedia.org/resource/All_the_Myriad_Ways
4680	The Singer of All Songs	http://dbpedia.org/resource/The_Singer_of_All_Songs
4681	Alternate Realities	http://dbpedia.org/resource/Alternate_Realities_(Cherryh)
4682	The Deep Blue Good-by	http://dbpedia.org/resource/The_Deep_Blue_Good-by
4683	Dubliners	http://dbpedia.org/resource/Dubliners
4684	Stone Tables	http://dbpedia.org/resource/Stone_Tables
4685	Island of the Blue Dolphins	http://dbpedia.org/resource/Island_of_the_Blue_Dolphins
4686	Gone with the Wind	http://dbpedia.org/resource/Gone_with_the_Wind
4687	Kingdom of the Golden Dragon	http://dbpedia.org/resource/Kingdom_of_the_Golden_Dragon
4688	Wolfblade	http://dbpedia.org/resource/Wolfblade
4689	The Big Moo: Stop Trying to Be Perfect and Start Being Remarkable	http://dbpedia.org/resource/The_Big_Moo:_Stop_Trying_to_be_Perfect_and_Start_Being_Remarkable
469	Dave Barry in Cyberspace	http://dbpedia.org/resource/Dave_Barry_in_Cyberspace
4690	The End of Faith	http://dbpedia.org/resource/The_End_of_Faith
4691	Ashes of Victory	http://dbpedia.org/resource/Ashes_of_Victory
4692	Echoes of Honor	http://dbpedia.org/resource/Echoes_of_Honor
4693	Exile's Return	http://dbpedia.org/resource/Exile's_Return
4694	Field of Dishonor	http://dbpedia.org/resource/Field_of_Dishonor
4695	Flag in Exile	http://dbpedia.org/resource/Flag_in_Exile
4696	In Enemy Hands	http://dbpedia.org/resource/In_Enemy_Hands
4697	A Farewell to Arms	http://dbpedia.org/resource/A_Farewell_to_Arms
4698	King of Foxes	http://dbpedia.org/resource/King_of_Foxes
4699	Path of the Fury	http://dbpedia.org/resource/Path_of_the_Fury
47	Just as Long as We're Together	http://dbpedia.org/resource/Just_as_Long_as_We're_Together_(novel)
470	Escape on Venus	http://dbpedia.org/resource/Escape_on_Venus
4700	Rage of a Demon King	http://dbpedia.org/resource/Rage_of_a_Demon_King
4701	Talon of the Silver Hawk	http://dbpedia.org/resource/Talon_of_the_Silver_Hawk
4702	The Honor of the Queen	http://dbpedia.org/resource/The_Honor_of_the_Queen
4703	The Shadow of Saganami	http://dbpedia.org/resource/The_Shadow_of_Saganami
4704	Fathers and Sons	http://dbpedia.org/resource/Fathers_and_Sons_(novel)
4705	The Short Victorious War	http://dbpedia.org/resource/The_Short_Victorious_War
4706	Worlds of Honor	http://dbpedia.org/resource/Worlds_of_Honor
4707	A Tangled Web	http://dbpedia.org/resource/A_Tangled_Web
4708	Guilty Pleasures	http://dbpedia.org/resource/Guilty_Pleasures_(novel)
4709	Foxmask	http://dbpedia.org/resource/Foxmask
471	The Blood Confession	http://dbpedia.org/resource/The_Blood_Confession
4710	Pigs in Heaven	http://dbpedia.org/resource/Pigs_in_Heaven
4711	Sea Glass	http://dbpedia.org/resource/Sea_Glass
4712	The Delicate Prey and Other Stories	http://dbpedia.org/resource/The_Delicate_Prey_and_Other_Stories
4713	Beyond My Touch	http://dbpedia.org/resource/Beyond_My_Touch
4714	History and Class Consciousness	http://dbpedia.org/resource/History_and_Class_Consciousness
4715	In Cold Blood	http://dbpedia.org/resource/In_Cold_Blood
4716	The Wandering Fire	http://dbpedia.org/resource/The_Wandering_Fire
4717	44 Scotland Street	http://dbpedia.org/resource/44_Scotland_Street
4718	Interpreter of Maladies	http://dbpedia.org/resource/Interpreter_of_Maladies
4719	Michael Strogoff	http://dbpedia.org/resource/Michael_Strogoff
472	A Point of Law	http://dbpedia.org/resource/A_Point_of_Law
4720	Flanimals	http://dbpedia.org/resource/Flanimals
4721	Fleshmarket Close	http://dbpedia.org/resource/Fleshmarket_Close
4722	PS, I Love You	http://dbpedia.org/resource/PS,_I_Love_You_(novel)
4723	Life & Times of Michael K	http://dbpedia.org/resource/Life_&_Times_of_Michael_K
4724	Have A Nice Day: A Tale of Blood and Sweatsocks	http://dbpedia.org/resource/Have_a_Nice_Day:_A_Tale_of_Blood_and_Sweatsocks
4725	The Day of the Locust	http://dbpedia.org/resource/The_Day_of_the_Locust
4726	Cloudsplitter	http://dbpedia.org/resource/Cloudsplitter
4727	John Henry Days	http://dbpedia.org/resource/John_Henry_Days
4728	Like Life	http://dbpedia.org/resource/Like_Life
4729	Death at La Fenice	http://dbpedia.org/resource/Death_at_La_Fenice
473	The Blade Itself	http://dbpedia.org/resource/The_Blade_Itself
4730	The Intuitionist	http://dbpedia.org/resource/The_Intuitionist
4731	The Making of the Atomic Bomb	http://dbpedia.org/resource/The_Making_of_the_Atomic_Bomb
4732	Ellen Foster	http://dbpedia.org/resource/Ellen_Foster
4733	Notes of a Native Son	http://dbpedia.org/resource/Notes_of_a_Native_Son
4734	Wild Ducks Flying Backward	http://dbpedia.org/resource/Wild_Ducks_Flying_Backward
4735	Things Not Seen	http://dbpedia.org/resource/Things_Not_Seen
4736	Veniss Underground	http://dbpedia.org/resource/Veniss_Underground
4737	A Civil Action	http://dbpedia.org/resource/A_Civil_Action
4738	All the King's Men	http://dbpedia.org/resource/All_the_King's_Men
4739	All the President's Men	http://dbpedia.org/resource/All_the_President's_Men
474	The Lazarus Effect	http://dbpedia.org/resource/The_Lazarus_Effect
4740	Duty and Desire	http://dbpedia.org/resource/Duty_and_Desire
4741	Economics in One Lesson	http://dbpedia.org/resource/Economics_in_One_Lesson
4742	Gut Symmetries	http://dbpedia.org/resource/Gut_Symmetries
4743	He's Just Not That Into You	http://dbpedia.org/resource/He's_Just_Not_That_into_You
4744	Lipstick Jungle	http://dbpedia.org/resource/Lipstick_Jungle_(novel)
4745	Love, Poverty, and War: Journeys and Essays	http://dbpedia.org/resource/Love,_Poverty,_and_War:_Journeys_and_Essays
4746	Primary Colors	http://dbpedia.org/resource/Primary_Colors_(novel)
4747	The History of Love	http://dbpedia.org/resource/The_History_of_Love
4748	Rules for Radicals	http://dbpedia.org/resource/Rules_for_Radicals
4749	Night of January 16th	http://dbpedia.org/resource/Night_of_January_16th
475	Up in a Heaval	http://dbpedia.org/resource/Up_in_a_Heaval
4750	The Recognitions	http://dbpedia.org/resource/The_Recognitions
4751	The Sunday Philosophy Club	http://dbpedia.org/resource/The_Sunday_Philosophy_Club
4752	The Temple of My Familiar	http://dbpedia.org/resource/The_Temple_of_My_Familiar
4753	These Three Remain	http://dbpedia.org/resource/These_Three_Remain
4754	Thus Spoke Zarathustra	http://dbpedia.org/resource/Thus_Spoke_Zarathustra
4755	To Have and To Hold	http://dbpedia.org/resource/To_Have_and_to_Hold
4756	What Looks Like Crazy On An Ordinary Day	http://dbpedia.org/resource/What_Looks_Like_Crazy_on_an_Ordinary_Day
4757	33 Snowfish	http://dbpedia.org/resource/33_Snowfish
4758	A Drink Before the War	http://dbpedia.org/resource/A_Drink_Before_the_War
4759	Darkness, Take My Hand	http://dbpedia.org/resource/Darkness,_Take_My_Hand
476	Lost on Venus	http://dbpedia.org/resource/Lost_on_Venus
4760	Geography Club	http://dbpedia.org/resource/Geography_Club
4761	Mallory's Oracle	http://dbpedia.org/resource/Mallory's_Oracle
4762	The Secret Hour	http://dbpedia.org/resource/The_Secret_Hour
4763	Predator's Gold	http://dbpedia.org/resource/Predator's_Gold
4764	Magyk	http://dbpedia.org/resource/Magyk
4765	The Book of Dead Days	http://dbpedia.org/resource/The_Book_of_Dead_Days
4766	The Haunting of Alaizabel Cray	http://dbpedia.org/resource/The_Haunting_of_Alaizabel_Cray
4767	The Man Within	http://dbpedia.org/resource/The_Man_Within
4768	Another Fine Myth	http://dbpedia.org/resource/Another_Fine_Myth
4769	Arrow's Fall	http://dbpedia.org/resource/Arrow's_Fall
477	Vale of the Vole	http://dbpedia.org/resource/Vale_of_the_Vole
4770	Rainbows End	http://dbpedia.org/resource/Rainbows_End
4771	Cloud's Rider	http://dbpedia.org/resource/Cloud's_Rider
4772	Cyteen	http://dbpedia.org/resource/Cyteen
4773	The Art of Fiction	http://dbpedia.org/resource/The_Art_of_Fiction_(book)
4774	The Autobiography of Alice B. Toklas	http://dbpedia.org/resource/The_Autobiography_of_Alice_B._Toklas
4775	The Mad Ship	http://dbpedia.org/resource/The_Mad_Ship
4776	The Number of the Beast	http://dbpedia.org/resource/The_Number_of_the_Beast_(novel)
4777	The Confusions of Young Törless	http://dbpedia.org/resource/The_Confusions_of_Young_T%C3%B6rless
4778	Return to Mars	http://dbpedia.org/resource/Return_to_Mars
4779	Ride the Wind	http://dbpedia.org/resource/Ride_the_Wind
478	No Coins, Please	http://dbpedia.org/resource/No_Coins,_Please
4780	Stolen Lives: Twenty Years in A Desert Jail	http://dbpedia.org/resource/Stolen_Lives:_Twenty_Years_in_a_Desert_Jail
4781	The Spirit Ring	http://dbpedia.org/resource/The_Spirit_Ring
4782	The Tangle Box	http://dbpedia.org/resource/The_Tangle_Box
4783	Up the Line	http://dbpedia.org/resource/Up_the_Line
4784	When the Bough Breaks	http://dbpedia.org/resource/When_the_Bough_Breaks_(novel)
4785	The Grass Harp	http://dbpedia.org/resource/The_Grass_Harp
4786	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
4787	And Both Were Young	http://dbpedia.org/resource/And_Both_Were_Young
4788	Black Sun Rising	http://dbpedia.org/resource/Black_Sun_Rising
4789	Crown of Shadows	http://dbpedia.org/resource/Crown_of_Shadows
479	The Paths of the Perambulator	http://dbpedia.org/resource/The_Paths_of_the_Perambulator
4790	The Inner Circle	http://dbpedia.org/resource/The_Inner_Circle_(novel)
4791	Deadhouse Gates	http://dbpedia.org/resource/Deadhouse_Gates
4792	Gardens of the Moon	http://dbpedia.org/resource/Gardens_of_the_Moon
4793	Issola	http://dbpedia.org/resource/Issola
4794	Meet the Austins	http://dbpedia.org/resource/Meet_the_Austins
4795	Deadhouse Gates	http://dbpedia.org/resource/Deadhouse_Gates
4796	The Interpretation of Dreams	http://dbpedia.org/resource/The_Interpretation_of_Dreams
4797	Roadwork	http://dbpedia.org/resource/Roadwork
4798	The Young Unicorns	http://dbpedia.org/resource/The_Young_Unicorns
4799	Tigana	http://dbpedia.org/resource/Tigana
48	Gravity's Rainbow	http://dbpedia.org/resource/Gravity's_Rainbow
480	Reach for Tomorrow	http://dbpedia.org/resource/Reach_for_Tomorrow
4800	When True Night Falls	http://dbpedia.org/resource/When_True_Night_Falls
4801	The Royal Pain	http://dbpedia.org/resource/The_Royal_Pain
4802	The Pigman's Legacy	http://dbpedia.org/resource/The_Pigman's_Legacy
4803	The Language Instinct	http://dbpedia.org/resource/The_Language_Instinct
4804	The Ellimist Chronicles	http://dbpedia.org/resource/The_Ellimist_Chronicles
4805	The Extreme	http://dbpedia.org/resource/The_Extremes
4806	The Hork-Bajir Chronicles	http://dbpedia.org/resource/The_Hork-Bajir_Chronicles
4807	A Sand County Almanac	http://dbpedia.org/resource/A_Sand_County_Almanac
4808	Moab Is My Washpot	http://dbpedia.org/resource/Moab_Is_My_Washpot
4809	The Origins of Totalitarianism	http://dbpedia.org/resource/The_Origins_of_Totalitarianism
481	Ring Around the Sun	http://dbpedia.org/resource/Ring_Around_the_Sun
4810	Difference and Repetition	http://dbpedia.org/resource/Difference_and_Repetition
4811	Hide My Eyes	http://dbpedia.org/resource/Hide_My_Eyes
4812	The pursuit of love	http://dbpedia.org/resource/The_Pursuit_of_Love
4813	How to Talk Dirty and Influence People	http://dbpedia.org/resource/How_to_Talk_Dirty_and_Influence_People
4814	The Protestant Ethic and the Spirit of Capitalism	http://dbpedia.org/resource/The_Protestant_Ethic_and_the_Spirit_of_Capitalism
4815	Long Day's Journey into Night	http://dbpedia.org/resource/Long_Day's_Journey_into_Night
4816	Martin Eden	http://dbpedia.org/resource/Martin_Eden
4817	Sister Carrie	http://dbpedia.org/resource/Sister_Carrie
4818	The Tortilla Curtain	http://dbpedia.org/resource/The_Tortilla_Curtain
4819	The Caucasian Chalk Circle	http://dbpedia.org/resource/The_Caucasian_Chalk_Circle
482	The Information	http://dbpedia.org/resource/The_Informationist
4820	Chrysanthemum	http://dbpedia.org/resource/Chrysanthemum_(book)
4821	The Man Without Qualities	http://dbpedia.org/resource/The_Man_Without_Qualities
4822	The White Album	http://dbpedia.org/resource/The_White_Album_(book)
4823	The Miracle Worker	http://dbpedia.org/resource/The_Miracle_Worker_(play)
4824	Princess Academy	http://dbpedia.org/resource/Princess_Academy
4825	The Gruffalo's Child	http://dbpedia.org/resource/The_Gruffalo's_Child
4826	The Root Cellar	http://dbpedia.org/resource/The_Root_Cellar
4827	Society of the Spectacle	http://dbpedia.org/resource/The_Society_of_the_Spectacle
4828	Tropic of Cancer	http://dbpedia.org/resource/Tropic_of_Cancer_(novel)
4829	An Excellent Mystery	http://dbpedia.org/resource/An_Excellent_Mystery
483	Lucifer's Hammer	http://dbpedia.org/resource/Lucifer's_Hammer
4830	Dead Man's Ransom	http://dbpedia.org/resource/Dead_Man's_Ransom
4831	Greenmantle	http://dbpedia.org/resource/Greenmantle
4832	MoonHeart	http://dbpedia.org/resource/Moonheart
4833	The City of Ember	http://dbpedia.org/resource/The_City_of_Ember
4834	The Devil's Novice	http://dbpedia.org/resource/The_Devil's_Novice
4835	The Hermit of Eyton Forest	http://dbpedia.org/resource/The_Hermit_of_Eyton_Forest
4836	Waiting for the Barbarians	http://dbpedia.org/resource/Waiting_for_the_Barbarians
4837	The Pilgrim of Hate	http://dbpedia.org/resource/The_Pilgrim_of_Hate
4838	The Raven in the Foregate	http://dbpedia.org/resource/The_Raven_in_the_Foregate
4839	The Virgin in the Ice	http://dbpedia.org/resource/The_Virgin_in_the_Ice
484	Star light	http://dbpedia.org/resource/Star_Light
4840	Where I Was From	http://dbpedia.org/resource/Where_I_Was_From
4841	Callahan's crosstime saloon	http://dbpedia.org/resource/Callahan's_Crosstime_Saloon
4842	Callahan's lady	http://dbpedia.org/resource/Callahan's_Lady
4843	Backlash: The Undeclared War Against American Women	http://dbpedia.org/resource/Backlash:_The_Undeclared_War_Against_American_Women
4844	Dance of Death	http://dbpedia.org/resource/Dance_of_Death_(novel)
4845	Green Angel	http://dbpedia.org/resource/Green_Angel
4846	Seven Little Australians	http://dbpedia.org/resource/Seven_Little_Australians
4847	Brass Man	http://dbpedia.org/resource/Brass_Man
4848	Emma	http://dbpedia.org/resource/Emma
4849	Marvel 1602	http://dbpedia.org/resource/Marvel_1602
485	Swords of Mars	http://dbpedia.org/resource/Swords_of_Mars
4850	The Commitment: Love, Sex, Marriage, and My Family	http://dbpedia.org/resource/The_Commitment:_Love,_Sex,_Marriage,_and_My_Family
4851	The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant	http://dbpedia.org/resource/The_Kid:_What_Happened_After_My_Boyfriend_and_I_Decided_to_Go_Get_Pregnant
4852	Vampire Mountain	http://dbpedia.org/resource/Vampire_Mountain
4853	Still Life with Crows	http://dbpedia.org/resource/Still_Life_with_Crows
4854	Surviving the Applewhites	http://dbpedia.org/resource/Surviving_the_Applewhites
4855	Kill the Messenger	http://dbpedia.org/resource/Kill_the_Messenger_(novel)
4856	The Mark of the Horse Lord	http://dbpedia.org/resource/The_Mark_of_the_Horse_Lord
4857	Of Mice and Men	http://dbpedia.org/resource/Of_Mice_and_Men
4858	A Killing Kindness	http://dbpedia.org/resource/A_Killing_Kindness
4859	State of Fear	http://dbpedia.org/resource/State_of_Fear
486	The Decay of the Angel	http://dbpedia.org/resource/The_Decay_of_the_Angel
4860	The Runaway Jury	http://dbpedia.org/resource/The_Runaway_Jury
4861	Cold Skin	http://dbpedia.org/resource/Cold_Skin
4862	The Thirty-Nine Steps	http://dbpedia.org/resource/The_Thirty-Nine_Steps
4863	Diet for a Small Planet	http://dbpedia.org/resource/Diet_for_a_Small_Planet
4864	Cradle to Cradle: Remaking the Way We Make Things	http://dbpedia.org/resource/Cradle_to_Cradle:_Remaking_the_Way_We_Make_Things
4865	Fantastic Voyage: Live Long Enough to Live Forever	http://dbpedia.org/resource/Fantastic_Voyage:_Live_Long_Enough_to_Live_Forever
4866	Memories, Dreams, Reflections	http://dbpedia.org/resource/Memories,_Dreams,_Reflections
4867	Amadeus	http://dbpedia.org/resource/Amadeus
4868	Crystal Singer	http://dbpedia.org/resource/Crystal_Singer
4869	The New York Trilogy	http://dbpedia.org/resource/The_New_York_Trilogy
487	The Golden Rendezvous	http://dbpedia.org/resource/The_Golden_Rendezvous
4870	Fundamentals of Physics	http://dbpedia.org/resource/Fundamentals_of_Physics
4871	Joseph Andrews	http://dbpedia.org/resource/Joseph_Andrews
4872	The Eye of the World	http://dbpedia.org/resource/The_Eye_of_the_World
4873	Just William	http://dbpedia.org/resource/Just_William
4874	Men Like Gods	http://dbpedia.org/resource/Men_Like_Gods
4875	My Cousin Rachel	http://dbpedia.org/resource/My_Cousin_Rachel
4876	Pigs Have Wings	http://dbpedia.org/resource/Pigs_Have_Wings
4877	Fifth Business	http://dbpedia.org/resource/Fifth_Business
4878	The Fountainhead	http://dbpedia.org/resource/The_Fountainhead
4879	The Chymical Wedding	http://dbpedia.org/resource/The_Chymical_Wedding
488	The Illuminati Papers	http://dbpedia.org/resource/The_Illuminati_Papers
4880	The Female Eunuch	http://dbpedia.org/resource/The_Female_Eunuch
4881	The First Circle	http://dbpedia.org/resource/In_the_First_Circle
4882	The Innocents Abroad	http://dbpedia.org/resource/The_Innocents_Abroad
4883	The Last Enchantment	http://dbpedia.org/resource/The_Last_Enchantment
4884	The Seventh Gate	http://dbpedia.org/resource/The_Seventh_Gate
4885	Requiem	http://dbpedia.org/resource/L.A._Requiem
4886	A Man of the People	http://dbpedia.org/resource/A_Man_of_the_People
4887	Billy and the Boingers Bootleg	http://dbpedia.org/resource/Billy_and_the_Boingers_Bootleg
4888	Childhood and Society	http://dbpedia.org/resource/Childhood_and_Society
4889	The Satanic Bible	http://dbpedia.org/resource/The_Satanic_Bible
489	The Patchwork Girl	http://dbpedia.org/resource/The_Patchwork_Girl_of_Oz
4890	Seven Ancient Wonders	http://dbpedia.org/resource/Seven_Ancient_Wonders
4891	The Book of the Dead	http://dbpedia.org/resource/The_Book_of_the_Dead_(novel)
4892	The Last Templar	http://dbpedia.org/resource/The_Last_Templar
4893	69 Things to Do with a Dead Princess	http://dbpedia.org/resource/69_Things_to_Do_with_a_Dead_Princess
4894	Other People	http://dbpedia.org/resource/Other_People
4895	Happy to Be Here	http://dbpedia.org/resource/Happy_to_be_Here
4896	Florida Roadkill	http://dbpedia.org/resource/Florida_Roadkill
4897	Ramage and the Freebooters	http://dbpedia.org/resource/Ramage_and_the_Freebooters
4898	Saving the Queen	http://dbpedia.org/resource/Saving_the_Queen
4899	The Boy Who Kicked Pigs	http://dbpedia.org/resource/The_Boy_Who_Kicked_Pigs
49	Labyrinth	http://dbpedia.org/resource/Labyrinths
490	An Excellent Mystery	http://dbpedia.org/resource/An_Excellent_Mystery
4900	The Land of Little Rain	http://dbpedia.org/resource/The_Land_of_Little_Rain
4901	Aspects of Love	http://dbpedia.org/resource/Aspects_of_Love_(novel)
4902	The Wapshot Chronicle	http://dbpedia.org/resource/The_Wapshot_Chronicle
4903	You'll Never Eat Lunch in This Town Again	http://dbpedia.org/resource/You'll_Never_Eat_Lunch_in_This_Town_Again
4904	Joy of Cooking	http://dbpedia.org/resource/The_Joy_of_Cooking
